season,week,week_c,team_id,celeb_id,partner_id,j_total,j_pct,y_judge,trend_val,g_raw,g_z_within_sw,m_s,is_withdrew,withdrew_week,results,placement
14,5,0.5487804878048781,Donald Driver__Peta Murgatroyd,Donald Driver,Peta Murgatroyd,27.0,0.12053571428571375,-0.024404279047147724,0.0,0.0,0.0,0,False,,1st Place,1
14,5,0.5487804878048781,Gavin DeGraw__Karina Smirnoff,Gavin DeGraw,Karina Smirnoff,19.0,0.0848214285714282,-0.6401430119290822,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
14,5,0.5487804878048781,Gladys Knight__Tristan MacManus,Gladys Knight,Tristan MacManus,22.0,0.09821428571428528,-0.4092409870983567,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
14,5,0.5487804878048781,Katherine Jenkins__Mark Ballas,Katherine Jenkins,Mark Ballas,29.0,0.12946428571428514,0.12953040417333608,0.0,0.0,0.0,0,False,,2nd Place,2
14,5,0.5487804878048781,Maria Menounos__Derek Hough,Maria Menounos,Derek Hough,27.0,0.12053571428571375,-0.024404279047147724,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
15,5,0.49397590361445776,Gilles Marini__Peta Murgatroyd,Gilles Marini,Peta Murgatroyd,28.25,0.1271091113610793,0.12554943229905466,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
15,5,0.49397590361445776,Sabrina Bryan__Louis van Amstel,Sabrina Bryan,Louis van Amstel,29.25,0.131608548931383,0.2107895376636471,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
15,5,0.49397590361445776,Kirstie Alley__Maksim Chmerkoskiy,Kirstie Alley,Maksim Chmerkoskiy,26.25,0.11811023622047191,-0.044930778430130505,0.0,0.0,0.0,0,False,,Eliminated Week 8,7
15,5,0.49397590361445776,Kelly Monaco__Valentin Chmerkovskiy,Kelly Monaco,Valentin Chmerkovskiy,25.75,0.11586051743532007,-0.08755083111242673,0.0,0.0,0.0,0,False,,3rd Place,3
15,5,0.49397590361445776,Apolo Anton Ohno__Karina Smirnoff,Apolo Anton Ohno,Karina Smirnoff,28.25,0.1271091113610793,0.12554943229905466,0.0,0.0,0.0,0,False,,Eliminated Week 9,5
15,5,0.49397590361445776,Emmitt Smith__Cheryl Burke,Emmitt Smith,Cheryl Burke,28.0,0.12598425196850338,0.10423940595790655,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
15,5,0.49397590361445776,Shawn Johnson__Derek Hough,Shawn Johnson,Derek Hough,28.25,0.1271091113610793,0.12554943229905466,0.0,0.0,0.0,0,False,,2nd Place,2
15,5,0.49397590361445776,Melissa Rycroft__Tony Dovolani,Melissa Rycroft,Tony Dovolani,28.25,0.1271091113610793,0.12554943229905466,0.0,0.0,0.0,0,False,,1st Place,1
16,5,0.4285714285714288,Ingo Rademacher__Kym Johnson,Ingo Rademacher,Kym Johnson,21.0,0.10047846889952106,-0.3983589713615365,0.0,0.0,0.0,0,False,,Eliminated Week 9,5
16,5,0.4285714285714288,Zendaya__Valentin Chmerkovskiy,Zendaya,Valentin Chmerkovskiy,29.0,0.13875598086124336,0.42279817205856607,0.0,0.0,0.0,0,False,,2nd Place,2
16,5,0.4285714285714288,Victor Ortiz__Lindsay Arnold,Victor Ortiz,Lindsay Arnold,21.0,0.10047846889952106,-0.3983589713615365,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
16,5,0.4285714285714288,Alexandra Raisman__Mark Ballas,Alexandra Raisman,Mark Ballas,25.0,0.1196172248803822,0.012219600348514817,0.0,0.0,0.0,0,False,,Eliminated Week 10,4
16,5,0.4285714285714288,Jacoby Jones__Karina Smirnoff,Jacoby Jones,Karina Smirnoff,26.0,0.1244019138755975,0.11486424327602779,0.0,0.0,0.0,0,False,,3rd Place,3
16,5,0.4285714285714288,D. L. Hughley__Cheryl Burke,D. L. Hughley,Cheryl Burke,18.0,0.08612440191387519,-0.7062929001440751,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
16,5,0.4285714285714288,Andy Dick__Sharna Burgess,Andy Dick,Sharna Burgess,18.0,0.08612440191387519,-0.7062929001440751,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
16,5,0.4285714285714288,Kellie Pickler__Derek Hough,Kellie Pickler,Derek Hough,27.0,0.1291866028708128,0.21750888620354075,0.0,0.0,0.0,0,False,,1st Place,1
16,5,0.4285714285714288,Sean Lowe__Peta Murgatroyd,Sean Lowe,Peta Murgatroyd,24.0,0.11483253588516691,-0.09042504257899815,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
17,5,-0.02173913043478226,Brant Daugherty__Peta Murgatroyd,Brant Daugherty,Peta Murgatroyd,27.0,0.11489361702127611,-0.10623289999326314,0.0,0.0,0.0,0,False,,Eliminated Week 8,7
17,5,-0.02173913043478226,Elizabeth Berkley Lauren__Valentin Chmerkovskiy,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,26.0,0.11063829787233996,-0.2029995019673269,0.0,0.0,0.0,0,False,,Eliminated Week 9,6
17,5,-0.02173913043478226,Leah Remini__Tony Dovolani,Leah Remini,Tony Dovolani,22.0,0.09361702127659535,-0.5900659098635823,0.0,0.0,0.0,0,False,,Eliminated Week 10,5
17,5,-0.02173913043478226,Corbin Bleu__Karina Smirnoff,Corbin Bleu,Karina Smirnoff,28.0,0.11914893617021226,-0.009466298019199373,0.0,0.0,0.0,0,False,,2nd Place,2
17,5,-0.02173913043478226,Amber Riley__Derek Hough,Amber Riley,Derek Hough,26.0,0.11063829787233996,-0.2029995019673269,0.0,0.0,0.0,0,False,,1st Place,1
17,5,-0.02173913043478226,Bill Engvall__Emma Slater,Bill Engvall,Emma Slater,24.0,0.10212765957446765,-0.39653270591545475,0.0,0.0,0.0,0,False,,Eliminated Week 11,4
17,5,-0.02173913043478226,Christina Milian__Mark Ballas,Christina Milian,Mark Ballas,28.0,0.11914893617021226,-0.009466298019199373,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
17,5,-0.02173913043478226,"Nicole ""Snooki"" Polizzi__Sasha Farber","Nicole ""Snooki"" Polizzi",Sasha Farber,27.0,0.11489361702127611,-0.10623289999326314,0.0,0.0,0.0,0,False,,Eliminated Week 7,8
17,5,-0.02173913043478226,Jack Osbourne__Cheryl Burke,Jack Osbourne,Cheryl Burke,27.0,0.11489361702127611,-0.10623289999326314,0.0,0.0,0.0,0,False,,3rd Place,3
18,5,0.34999999999999964,Danica McKellar__Valentin Chmerkovskiy,Danica McKellar,Valentin Chmerkovskiy,39.0,0.12111801242235987,-0.08959644100687666,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
18,5,0.34999999999999964,James Maslow__Peta Murgatroyd,James Maslow,Peta Murgatroyd,40.0,0.12422360248447166,-0.017919288201372834,0.0,0.0,0.0,0,False,,Eliminated Week 10,4
18,5,0.34999999999999964,Candace Cameron Bure__Mark Ballas,Candace Cameron Bure,Mark Ballas,35.0,0.1086956521739127,-0.376305052228892,0.0,0.0,0.0,0,False,,3rd Place,3
18,5,0.34999999999999964,Charlie White__Sharna Burgess,Charlie White,Sharna Burgess,37.0,0.11490683229813628,-0.2329507466178843,0.0,0.0,0.0,0,False,,Eliminated Week 9,5
18,5,0.34999999999999964,Amy Purdy__Derek Hough,Amy Purdy,Derek Hough,37.0,0.11490683229813628,-0.2329507466178843,0.0,0.0,0.0,0,False,,2nd Place,2
18,5,0.34999999999999964,Meryl Davis__Maksim Chmerkoskiy,Meryl Davis,Maksim Chmerkoskiy,36.0,0.11180124223602449,-0.30462789942338814,0.0,0.0,0.0,0,False,,1st Place,1
18,5,0.34999999999999964,Drew Carey__Cheryl Burke,Drew Carey,Cheryl Burke,28.0,0.08695652173913015,-0.8780451218674185,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
18,5,0.34999999999999964,Cody Simpson__Witney Carson,Cody Simpson,Witney Carson,34.0,0.1055900621118009,-0.4479822050343958,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
18,5,0.34999999999999964,NeNe Leakes__Tony Dovolani,NeNe Leakes,Tony Dovolani,36.0,0.11180124223602449,-0.30462789942338814,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
19,5,0.010638297872340274,Antonio Sabato Jr.__Cheryl Burke,Antonio Sabato Jr.,Cheryl Burke,28.0,0.10606060606060565,-0.24286660951530334,0.0,0.0,0.0,0,False,,Eliminated Week 7,8
19,5,0.010638297872340274,Jonathan Bennett__Allison Holker,Jonathan Bennett,Allison Holker,24.0,0.09090909090909055,-0.5785939814923403,0.0,0.0,0.0,0,False,,Eliminated Week 6,9
19,5,0.010638297872340274,Lea Thompson__Artem Chigvintsev,Lea Thompson,Artem Chigvintsev,34.0,0.12878787878787828,0.26072444845025206,0.0,0.0,0.0,0,False,,Eliminated Week 9,6
19,5,0.010638297872340274,Janel Parrish__Valentin Chmerkovskiy,Janel Parrish,Valentin Chmerkovskiy,33.0,0.12499999999999951,0.17679260545599287,0.0,0.0,0.0,0,False,,3rd Place,3
19,5,0.010638297872340274,Alfonso Ribeiro__Witney Carson,Alfonso Ribeiro,Witney Carson,34.0,0.12878787878787828,0.26072444845025206,0.0,0.0,0.0,0,False,,1st Place,1
19,5,0.010638297872340274,Tommy Chong__Peta Murgatroyd,Tommy Chong,Peta Murgatroyd,23.0,0.08712121212121178,-0.6625258244865996,0.0,0.0,0.0,0,False,,Eliminated Week 10,5
19,5,0.010638297872340274,Michael Waltrip__Emma Slater,Michael Waltrip,Emma Slater,20.0,0.07575757575757547,-0.914321353469377,0.0,0.0,0.0,0,False,,Eliminated Week 8,7
19,5,0.010638297872340274,Bethany Mota__Derek Hough,Bethany Mota,Derek Hough,32.0,0.12121212121212074,0.09286076246173369,0.0,0.0,0.0,0,False,,Eliminated Week 11,4
19,5,0.010638297872340274,Sadie Robertson__Mark Ballas,Sadie Robertson,Mark Ballas,36.0,0.13636363636363583,0.4285881344387704,0.0,0.0,0.0,0,False,,2nd Place,2
20,5,0.5487804878048781,Suzanne Somers__Tony Dovolani,Suzanne Somers,Tony Dovolani,28.0,0.09893992932862156,-0.3934661140885341,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
20,5,0.5487804878048781,Willow Shields__Mark Ballas,Willow Shields,Mark Ballas,34.0,0.12014134275618331,-0.03094677301819774,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
20,5,0.5487804878048781,Riker Lynch__Allison Holker,Riker Lynch,Allison Holker,38.0,0.13427561837455781,0.2107327876953599,0.0,0.0,0.0,0,False,,2nd Place,2
20,5,0.5487804878048781,Rumer Willis__Valentin Chmerkovskiy,Rumer Willis,Valentin Chmerkovskiy,39.0,0.13780918727915145,0.27115267787374947,0.0,0.0,0.0,0,False,,1st Place,1
20,5,0.5487804878048781,Nastia Liukin__Derek Hough,Nastia Liukin,Derek Hough,38.0,0.13427561837455781,0.2107327876953599,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
20,5,0.5487804878048781,Robert Herjavec__Kym Johnson,Robert Herjavec,Kym Johnson,24.0,0.08480565371024704,-0.6351456748020919,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
20,5,0.5487804878048781,Noah Galloway__Sharna Burgess,Noah Galloway,Sharna Burgess,28.0,0.09893992932862156,-0.3934661140885341,0.0,0.0,0.0,0,False,,3rd Place,3
20,5,0.5487804878048781,Patti LaBelle__Artem Chigvintsev,Patti LaBelle,Artem Chigvintsev,27.0,0.09540636042402792,-0.45388600426692366,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
20,5,0.5487804878048781,Chris Soules__Witney Carson,Chris Soules,Witney Carson,27.0,0.09540636042402792,-0.45388600426692366,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
21,5,0.07526881720430101,Alexa PenaVega__Mark Ballas,Alexa PenaVega,Mark Ballas,40.0,0.13289036544850452,0.29461051290550766,0.8571428571428571,0.6190392084062235,-1.0338061580754574,1,False,,Eliminated Week 9,6
21,5,0.07526881720430101,Carlos PenaVega__Witney Carson,Carlos PenaVega,Witney Carson,39.0,0.12956810631229193,0.22762083637687264,1.4285714285714286,0.8873031950009029,0.3939957052253717,1,False,,Eliminated Week 11,4
21,5,0.07526881720430101,Alek Skarlatos__Lindsay Arnold,Alek Skarlatos,Lindsay Arnold,29.0,0.09634551495016579,-0.44227592890948214,1.2857142857142858,0.8266785731844679,0.07132865964016753,1,False,,3rd Place,3
21,5,0.07526881720430101,Andy Grammer__Allison Holker,Andy Grammer,Allison Holker,36.0,0.11960132890365407,0.02665180679096595,1.2857142857142858,0.8266785731844679,0.07132865964016753,1,False,,Eliminated Week 8,7
21,5,0.07526881720430101,Tamar Braxton__Valentin Chmerkovskiy,Tamar Braxton,Valentin Chmerkovskiy,29.0,0.09634551495016579,-0.44227592890948214,1.7142857142857142,0.9985288301111273,0.9859803807425516,1,True,9.0,Withdrew,5
21,5,0.07526881720430101,Nick Carter__Sharna Burgess,Nick Carter,Sharna Burgess,35.0,0.11627906976744147,-0.040337869737669334,0.7142857142857143,0.5389965007326871,-1.4598235620909745,1,False,,2nd Place,2
21,5,0.07526881720430101,Hayes Grier__Emma Slater,Hayes Grier,Emma Slater,30.0,0.0996677740863784,-0.3752862523808466,1.1428571428571428,0.7621400520468967,-0.27216963062467897,1,False,,Eliminated Week 7,8
21,5,0.07526881720430101,Bindi Irwin__Derek Hough,Bindi Irwin,Derek Hough,37.0,0.1229235880398667,0.09364148331960151,2.2857142857142856,1.1895840668738364,2.002848229856174,1,False,,1st Place,1
21,5,0.07526881720430101,Paula Deen__Louis van Amstel,Paula Deen,Louis van Amstel,26.0,0.08637873754152794,-0.6432449584953885,0.9552992438805588,0.6705432476474954,-0.7596822843133223,1,False,,Eliminated Week 6,9
22,5,0.44705882352941195,Kim Fields__Sasha Farber,Kim Fields,Sasha Farber,28.0,0.10144927536231846,-0.3060419867864545,1.7142857142857142,0.9985288301111273,-0.49006721268204373,1,False,,Eliminated Week 7,8
22,5,0.44705882352941195,Jodie Sweetin__Keo Motsepe,Jodie Sweetin,Keo Motsepe,35.0,0.1268115942028981,0.17315533462918387,8.857142857142858,2.2881963555419462,1.3820851746354221,1,False,,Eliminated Week 8,6
22,5,0.44705882352941195,Doug Flutie__Karina Smirnoff,Doug Flutie,Karina Smirnoff,28.0,0.10144927536231846,-0.3060419867864545,0.886236478925774,0.6345835628440237,-1.0183902009959422,1,False,,Eliminated Week 6,9
22,5,0.44705882352941195,Von Miller__Witney Carson,Von Miller,Witney Carson,29.0,0.10507246376811555,-0.23758522658422043,3.4285714285714284,1.488077055429833,0.2205879450736577,1,False,,Eliminated Week 7,7
22,5,0.44705882352941195,Antonio Brown__Sharna Burgess,Antonio Brown,Sharna Burgess,26.0,0.09420289855072429,-0.44295550719092236,3.571428571428572,1.5198257537444133,0.26667610358878185,1,False,,Eliminated Week 9,5
22,5,0.44705882352941195,Paige VanZant__Mark Ballas,Paige VanZant,Mark Ballas,31.0,0.11231884057970973,-0.10067170617975234,3.0,1.3862943611198906,0.07283458199172099,1,False,,2nd Place,2
22,5,0.44705882352941195,Nyle DiMarco__Peta Murgatroyd,Nyle DiMarco,Peta Murgatroyd,37.0,0.13405797101449227,0.310068855033652,8.857142857142858,2.2881963555419462,1.3820851746354221,1,False,,1st Place,1
22,5,0.44705882352941195,Ginger Zee__Valentin Chmerkovskiy,Ginger Zee,Valentin Chmerkovskiy,32.0,0.11594202898550682,-0.03221494597751828,3.142857142857143,1.4213856809311607,0.12377507391179467,1,False,,3rd Place,3
22,5,0.44705882352941195,Wanya Morris__Lindsay Arnold,Wanya Morris,Lindsay Arnold,30.0,0.10869565217391264,-0.1691284663819864,0.0,0.0,-1.9395866401588135,1,False,,Eliminated Week 9,4
23,5,0.07216494845360799,Maureen McCormick__Artem Chigvintsev,Maureen McCormick,Artem Chigvintsev,24.0,0.10434782608695607,-0.20028012927652833,2.214122582148684,1.1675544066467143,-0.17776443273196535,1,False,,Eliminated Week 7,8
23,5,0.07216494845360799,Marilu Henner__Derek Hough,Marilu Henner,Derek Hough,27.0,0.11739130434782558,0.08824223517629243,1.1428571428571428,0.7621400520468967,-0.8215075478930035,1,False,,Eliminated Week 9,6
23,5,0.07216494845360799,Ryan Lochte__Cheryl Burke,Ryan Lochte,Cheryl Burke,24.0,0.10434782608695607,-0.20028012927652833,2.667565139263252,1.299527992094245,0.03179175601923376,1,False,,Eliminated Week 8,7
23,5,0.07216494845360799,Calvin Johnson Jr.__Lindsay Arnold,Calvin Johnson Jr.,Lindsay Arnold,24.0,0.10434782608695607,-0.20028012927652833,0.0,0.0,-2.031682781520229,1,False,,3rd Place,3
23,5,0.07216494845360799,Laurie Hernandez__Valentin Chmerkovskiy,Laurie Hernandez,Valentin Chmerkovskiy,25.0,0.10869565217391257,-0.10410600779225485,2.2857142857142856,1.1895840668738364,-0.1427843143921861,1,False,,1st Place,1
23,5,0.07216494845360799,Amber Rose__Maksim Chmerkoskiy,Amber Rose,Maksim Chmerkoskiy,24.0,0.10434782608695607,-0.20028012927652833,5.535306455371709,1.8772192404482437,0.9490872577627713,1,False,,Eliminated Week 6,9
23,5,0.07216494845360799,James Hinchcliffe__Sharna Burgess,James Hinchcliffe,Sharna Burgess,29.0,0.1260869565217386,0.28059047814484,3.0,1.3862943611198906,0.1695650046821127,1,False,,2nd Place,2
23,5,0.07216494845360799,Jana Kramer__Gleb Savchenko,Jana Kramer,Gleb Savchenko,26.0,0.11304347826086908,-0.007931886307981055,10.0,2.3978952727983707,1.7758503145016384,1,False,,Eliminated Week 11,4
23,5,0.07216494845360799,Terra Jole__Sasha Farber,Terra Jole,Sasha Farber,27.0,0.11739130434782558,0.08824223517629243,3.2010781671159023,1.4353411988020253,0.24744474357162805,1,False,,Eliminated Week 10,5
24,5,0.5925925925925926,Heather Morris__Maksim Chmerkoskiy,Heather Morris,Maksim Chmerkoskiy,34.0,0.11184210526315752,-0.19147947696353124,2.142857142857143,1.1451323043030026,-1.020712811761495,1,False,,Eliminated Week 6,8
24,5,0.5925925925925926,Nancy Kerrigan__Artem Chigvintsev,Nancy Kerrigan,Artem Chigvintsev,36.0,0.11842105263157855,-0.08301907392824304,2.857142857142857,1.349926716949016,-0.5480592480206223,1,False,,Eliminated Week 7,7
24,5,0.5925925925925926,Bonner Bolton__Sharna Burgess,Bonner Bolton,Sharna Burgess,30.0,0.09868421052631546,-0.40840028303410764,1.549170801204744,0.9357681302910162,-1.5039131182926895,1,False,,Eliminated Week 8,5
24,5,0.5925925925925926,Simone Biles__Sasha Farber,Simone Biles,Sasha Farber,38.0,0.12499999999999958,0.025441329107045167,7.0,2.0794415416798357,1.135618432711906,1,False,,Eliminated Week 9,4
24,5,0.5925925925925926,David Ross__Lindsay Arnold,David Ross,Lindsay Arnold,29.0,0.09539473684210494,-0.4626304845517519,5.26718072409613,1.8353266082443531,0.5722153995926191,1,False,,2nd Place,2
24,5,0.5925925925925926,Rashad Jennings__Emma Slater,Rashad Jennings,Emma Slater,32.0,0.10526315789473649,-0.29993987999881944,2.571428571428572,1.2729656758128876,-0.725680843708756,1,False,,1st Place,1
24,5,0.5925925925925926,Erika Jayne__Gleb Savchenko,Erika Jayne,Gleb Savchenko,32.0,0.10526315789473649,-0.29993987999881944,9.604858967469411,2.361312289245465,1.7861596834709375,1,False,,Eliminated Week 5,9
24,5,0.5925925925925926,Normani__Valentin Chmerkovskiy,Normani,Valentin Chmerkovskiy,39.0,0.1282894736842101,0.07967153062468915,4.428571428571429,1.6916760106710724,0.2406781960172617,1,False,,3rd Place,3
24,5,0.5925925925925926,Nick Viall__Peta Murgatroyd,Nick Viall,Peta Murgatroyd,34.0,0.11184210526315752,-0.19147947696353124,4.027844083132335,1.6149912805280837,0.06369430999083639,1,False,,Eliminated Week 7,6
25,5,0.4555555555555557,Sasha Pieterse__Gleb Savchenko,Sasha Pieterse,Gleb Savchenko,24.0,0.09195402298850539,-0.42084462223457947,4.21148260157548,1.6508643837239478,1.5631806053318602,1,False,,Eliminated Week 5,10
25,5,0.4555555555555557,Frankie Muniz__Witney Carson,Frankie Muniz,Witney Carson,29.0,0.11111111111111067,2.1340793710594263e-15,1.4285714285714286,0.8873031950009029,-0.38952453950949456,1,False,,3rd Place,3
25,5,0.4555555555555557,Jordan Fisher__Lindsay Arnold,Jordan Fisher,Lindsay Arnold,30.0,0.11494252873563174,0.08416892444691858,5.0,1.791759469228055,1.9235008552477122,1,False,,1st Place,1
25,5,0.4555555555555557,Nikki Bella__Artem Chigvintsev,Nikki Bella,Artem Chigvintsev,27.0,0.10344827586206856,-0.16833784889383044,1.8571428571428568,1.0498221244986776,0.026095785948825976,1,False,,Eliminated Week 7,8
25,5,0.4555555555555557,Terrell Owens__Cheryl Burke,Terrell Owens,Cheryl Burke,25.0,0.09578544061302645,-0.33667569778766304,1.2283490921261817,0.8012609938695481,-0.6095659079080825,1,False,,Eliminated Week 8,6
25,5,0.4555555555555557,Victoria Arlen__Valentin Chmerkovskiy,Victoria Arlen,Valentin Chmerkovskiy,27.0,0.10344827586206856,-0.16833784889383044,1.6670451964569608,0.9809711916093272,-0.1499812238125054,1,False,,Eliminated Week 9,5
25,5,0.4555555555555557,Lindsey Stirling__Mark Ballas,Lindsey Stirling,Mark Ballas,28.0,0.10727969348658961,-0.08416892444691432,2.4285714285714284,1.2321436812926323,0.4923586699521857,1,False,,2nd Place,2
25,5,0.4555555555555557,Nick Lachey__Peta Murgatroyd,Nick Lachey,Peta Murgatroyd,22.0,0.08429118773946327,-0.589182471128412,1.140609871260026,0.7610907750029069,-0.7122958452186404,1,False,,Eliminated Week 6,9
25,5,0.4555555555555557,Drew Scott__Emma Slater,Drew Scott,Emma Slater,25.0,0.09578544061302645,-0.33667569778766304,0.6141745460630909,0.47882370902100835,-1.4341559398679118,1,False,,Eliminated Week 10,4
25,5,0.4555555555555557,Vanessa Lachey__Maksim Chmerkoskiy,Vanessa Lachey,Maksim Chmerkoskiy,24.0,0.09195402298850539,-0.42084462223457947,1.1428571428571428,0.7621400520468967,-0.7096124601639476,1,False,,Eliminated Week 7,7
27,5,0.7439024390243905,Juan Pablo Di Pace__Cheryl Burke,Juan Pablo Di Pace,Cheryl Burke,29.0,0.13063063063063005,0.5020700687726413,0.4285714285714285,0.3566749439387322,-0.40275033619494444,1,False,,Eliminated Week 8,5
27,5,0.7439024390243905,Evanna Lynch__Keo Motsepe,Evanna Lynch,Keo Motsepe,24.0,0.10810810810810763,-0.03963711069257627,0.0,0.0,-1.1790378755955009,1,False,,3rd Place,3
27,5,0.7439024390243905,John Schneider__Emma Slater,John Schneider,Emma Slater,24.0,0.10810810810810763,-0.03963711069257627,0.0,0.0,-1.1790378755955009,1,False,,Eliminated Week 7,8
27,5,0.7439024390243905,Milo Manheim__Witney Carson,Milo Manheim,Witney Carson,27.0,0.12162162162162107,0.2853871969865541,0.5714285714285714,0.4519851237430572,-0.19531186534784908,1,False,,2nd Place,2
27,5,0.7439024390243905,Mary Lou Retton__Sasha Farber,Mary Lou Retton,Sasha Farber,25.0,0.11261261261261211,0.06870432520046729,1.1428571428571428,0.7621400520468967,0.47972687852113916,1,False,,Eliminated Week 6,9
27,5,0.7439024390243905,DeMarcus Ware__Lindsay Arnold,DeMarcus Ware,Lindsay Arnold,26.0,0.11711711711711659,0.17704576109351053,0.4285714285714285,0.3566749439387322,-0.40275033619494444,1,False,,Eliminated Week 7,7
27,5,0.7439024390243905,Bobby Bones__Sharna Burgess,Bobby Bones,Sharna Burgess,21.0,0.09459459459459417,-0.36466141837170696,1.5714285714285714,0.9444616088408513,0.8765418359731821,1,False,,1st Place,1
27,5,0.7439024390243905,Alexis Ren__Alan Bersten,Alexis Ren,Alan Bersten,29.0,0.13063063063063005,0.5020700687726413,3.7142857142857135,1.5505974124111668,2.1957701122857607,1,False,,4th Place,4
27,5,0.7439024390243905,Joe Amabile__Jenna Johnson,Joe Amabile,Jenna Johnson,17.0,0.07657657657657624,-0.7980271619438809,0.5729898516783762,0.4529781724840491,-0.1931505378513434,1,False,,Eliminated Week 8,6
28,5,-0.0543478260869561,Kate Flannery__Pasha Pashkov,Kate Flannery,Pasha Pashkov,24.0,0.11162790697674367,-0.18013981587759786,0.5714285714285714,0.4519851237430572,-0.6598881780979586,1,False,,Eliminated Week 8,7
28,5,-0.0543478260869561,James Van Der Beek__Emma Slater,James Van Der Beek,Emma Slater,26.0,0.12093023255813898,0.0309794587815007,0.9558016451633472,0.6708001580672491,-0.25542856168776495,1,False,,Eliminated Week 10,5
28,5,-0.0543478260869561,Kel Mitchell__Witney Carson,Kel Mitchell,Witney Carson,26.0,0.12093023255813898,0.0309794587815007,0.8571428571428571,0.6190392084062235,-0.35110395213606743,1,False,,2nd Place,2
28,5,-0.0543478260869561,Sailor Brinkley-Cook__Valentin Chmerkovskiy,Sailor Brinkley-Cook,Valentin Chmerkovskiy,24.0,0.11162790697674367,-0.18013981587759786,0.0,0.0,-1.4953414198591426,1,False,,Eliminated Week 6,9
28,5,-0.0543478260869561,Sean Spicer__Lindsay Arnold,Sean Spicer,Lindsay Arnold,19.0,0.08837209302325541,-0.7079380025253441,3.827126450414121,1.5742513528163031,1.414518500231894,1,False,,Eliminated Week 9,6
28,5,-0.0543478260869561,Lauren Alaina__Gleb Savchenko,Lauren Alaina,Gleb Savchenko,23.0,0.10697674418604601,-0.2856994532071473,1.0752768508087658,0.7300945668592417,-0.14582825972795083,1,False,,4th Place,4
28,5,-0.0543478260869561,Ally Brooke__Sasha Farber,Ally Brooke,Sasha Farber,27.0,0.12558139534883664,0.13653909611105014,1.5714285714285714,0.9444616088408513,0.25040964887211636,1,False,,3rd Place,3
28,5,-0.0543478260869561,Karamo Brown__Jenna Johnson,Karamo Brown,Jenna Johnson,21.0,0.09767441860465072,-0.4968187278662456,0.5714285714285714,0.4519851237430572,-0.6598881780979586,1,False,,Eliminated Week 7,8
28,5,-0.0543478260869561,Hannah Brown__Alan Bersten,Hannah Brown,Alan Bersten,25.0,0.11627906976744132,-0.07458017854804874,5.285714285714286,1.8382794848629478,1.9025504005028318,1,False,,1st Place,1
29,5,0.07826086956521738,Jesse Metcalfe__Sharna Burgess,Jesse Metcalfe,Sharna Burgess,19.0,0.06620209059233426,-0.7088394923207123,3.936102236421725,1.5965759987916925,0.9158035231291652,1,False,,Eliminated Week 5,12
29,5,0.07826086956521738,Chrishell Stause__Gleb Savchenko,Chrishell Stause,Gleb Savchenko,19.0,0.06620209059233426,-0.7088394923207123,1.3894736842105264,0.8710731258808618,-0.5329142298431371,1,False,,Eliminated Week 8,8
29,5,0.07826086956521738,Skai Jackson__Alan Bersten,Skai Jackson,Alan Bersten,24.0,0.08362369337979064,-0.28951571857131847,2.857142857142857,1.349926716949016,0.423282808594004,1,False,,Eliminated Week 10,5
29,5,0.07826086956521738,Justina Machado__Sasha Farber,Justina Machado,Sasha Farber,24.0,0.08362369337979064,-0.28951571857131847,2.0,1.0986122886681098,-0.07855348650965642,1,False,,4th Place,4
29,5,0.07826086956521738,Veron Davis__Peta Murgatroyd,Veron Davis,Peta Murgatroyd,21.0,0.07317073170731682,-0.5411099828209546,0.0,0.0,-2.2723134089774457,1,False,,Eliminated Week 6,11
29,5,0.07826086956521738,Johnny Weir__Britt Stewart,Johnny Weir,Britt Stewart,29.0,0.10104529616724703,0.12980805517807534,2.952076677316294,1.3742411818523348,0.47183505872932424,1,False,,Eliminated Week 10,6
29,5,0.07826086956521738,Nev Schulman__Jenna Johnson,Nev Schulman,Jenna Johnson,26.0,0.09059233449477319,-0.1217862090715611,1.7142857142857142,0.9985288301111273,-0.27840477394651386,1,False,,2nd Place,2
